,Player,PLAYER_ID,left_corner_3,right_corner_3,left_wing_3,right_wing_3,center_3,deep_3,heave,left_baseline_deep_2,right_baseline_deep_2,left_wing_deep_2,right_wing_deep_2,left_baseline_short_2,right_baseline_short_2,left_wing_short_2,right_wing_short_2,deep_center_2,short_center_2,floater_range,in_the_paint,restricted_area,Pos,3P%,2P%,TRB,AST,STL,BLK,TOV,PF,PTS
1493,Ruben BoumtjeBoumtje,2257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,C,0.0,0.20200000000000004,0.7666666666666666,0.2333333333333333,0.2,0.2,0.13333333333333333,0.4666666666666666,0.5333333333333333
1494,Ruben Patterson,1739.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,12.0,117.0,SF,0.1408181818181818,0.5238181818181817,4.027272727272727,1.8000000000000005,1.1909090909090907,0.3818181818181817,1.8727272727272728,2.2181818181818183,10.827272727272728
1495,Rudy Gay,200752.0,25.0,32.0,60.0,77.0,43.0,1.0,0.0,19.0,51.0,49.0,12.0,62.0,90.0,35.0,34.0,4.0,60.0,94.0,249.0,600.0,SF,0.3436111111111111,0.4787777777777778,6.000000000000003,2.338888888888889,1.2611111111111108,0.7777777777777778,2.3722222222222222,2.372222222222222,17.48888888888889
1496,Rudy Gobert,203497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,4.0,3.0,80.0,1917.0,C,0.0,0.6147142857142857,10.571428571428571,1.3,0.6714285714285715,2.085714285714286,1.6,2.5571428571428574,11.185714285714283
1497,Rui Hachimura,1629060.0,3.0,3.0,8.0,4.0,1.0,0.0,0.0,2.0,2.0,12.0,0.0,4.0,6.0,5.0,2.0,0.0,10.0,16.0,16.0,129.0,PF,0.274,0.517,6.0,1.7,0.8,0.2,1.0,2.2,13.4
1498,Russ Smith,203893.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PG,0.18725,0.38299999999999995,0.525,0.675,0.275,0.025,0.875,0.9000000000000001,2.25
1499,Russell Westbrook,201566.0,6.0,4.0,14.0,23.0,3.0,0.0,1.0,7.0,6.0,15.0,2.0,20.0,7.0,19.0,12.0,2.0,19.0,33.0,34.0,340.0,PG,0.2965833333333333,0.46975,7.075,8.225,1.75,0.31666666666666665,4.091666666666667,2.583333333333333,23.40833333333333
1500,Rusty LaRue,1601.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,PG,0.4943333333333334,0.2876666666666667,1.6,1.8333333333333333,0.9333333333333332,0.06666666666666668,1.3666666666666665,1.5333333333333332,5.366666666666667
1501,Ryan Anderson,201583.0,36.0,42.0,175.0,166.0,109.0,5.0,0.0,67.0,24.0,119.0,13.0,39.0,44.0,21.0,29.0,6.0,29.0,12.0,78.0,380.0,PF,0.3407857142857143,0.4384285714285715,4.571428571428571,0.8571428571428574,0.4500000000000001,0.25,0.8285714285714286,1.657142857142857,10.057142857142855
1502,Ryan Arcidiacono,1627853.0,22.0,27.0,45.0,36.0,14.0,0.0,0.0,1.0,0.0,19.0,0.0,3.0,4.0,1.0,1.0,0.0,12.0,24.0,32.0,71.0,PG,0.3513333333333333,0.5886666666666667,1.8666666666666665,2.1666666666666665,0.6,0.03333333333333333,0.6333333333333333,1.5333333333333332,4.4
1503,Ryan Bowen,1763.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,52.0,SF,0.21142857142857147,0.5148999999999999,1.99,0.4400000000000001,0.6599999999999999,0.24,0.2799999999999999,1.55,2.67
1504,Ryan Broekhoff,1629151.0,11.0,11.0,14.0,18.0,4.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,15.0,SG,0.4005,0.413,2.0,0.55,0.2,0.15000000000000002,0.4,0.8500000000000001,4.1
1505,Ryan Gomes,101155.0,9.0,2.0,2.0,3.0,3.0,0.0,0.0,37.0,38.0,17.0,5.0,16.0,22.0,18.0,17.0,2.0,27.0,12.0,20.0,244.0,SF,0.28337500000000004,0.46925,3.9625,1.225,0.625,0.1375,0.975,1.7500000000000002,8.4
1506,Ryan Hollins,200797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,C,0.0,0.5816250000000001,2.15625,0.23125000000000004,0.15625000000000006,0.5125,0.69375,1.80625,3.325
1507,Ryan Humphrey,2415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,15.0,PF,0.0,0.331,2.08,0.28,0.3,0.22000000000000006,0.6000000000000001,1.42,1.96
1508,Ryan Kelly,203527.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PF,0.30225,0.37025,2.75,1.125,0.45,0.475,0.575,1.55,5.050000000000002
1509,Ryan Reid,202385.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,PF,0.0,0.8,0.4,0.0,0.0,0.0,0.2,0.2,1.6
1510,Ryan Robertson,1926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,SG,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1511,Ryan Stack,1756.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,1.0,9.0,PF,0.0,0.34,1.8,0.2,0.2,0.4,0.7,1.9,2.1
1512,Salah Mejri,1626257.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,21.0,240.0,C,0.16425,0.6265000000000001,3.85,0.525,0.325,0.925,0.6,1.7999999999999998,3.5
1513,Salim Stoudamire,101136.0,14.0,15.0,58.0,50.0,28.0,1.0,0.0,23.0,19.0,61.0,10.0,4.0,5.0,11.0,22.0,5.0,25.0,18.0,16.0,80.0,SG,0.3606666666666665,0.423,1.2666666666666666,1.0,0.3,0.03333333333333333,0.9333333333333332,1.4333333333333331,7.7
1514,Sam Cassell,208.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,5.0,1.0,11.0,3.0,1.0,2.0,3.0,1.0,1.0,9.0,4.0,1.0,0.0,PG,0.3270909090909091,0.4707272727272727,3.254545454545455,5.745454545454545,0.9090909090909092,0.14545454545454548,2.209090909090909,2.5090909090909097,15.509090909090908
1515,Sam Dekker,1626155.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,PF,0.29300000000000004,0.5438000000000001,2.7000000000000006,0.75,0.6333333333333333,0.11666666666666665,0.43333333333333335,0.9,4.866666666666666
1516,Sam Jacobson,1734.0,1.0,3.0,2.0,1.0,2.0,0.0,0.0,7.0,9.0,12.0,3.0,3.0,7.0,5.0,3.0,0.0,4.0,3.0,10.0,26.0,PG,0.375,0.527,0.8749999999999999,0.5499999999999999,0.425,0.05,0.475,1.5499999999999998,3.65
1517,Sam Mack,694.0,3.0,5.0,5.0,4.0,4.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,7.0,SF,0.289,0.3045,1.45,0.65,0.6000000000000001,0.05,0.7,1.7,4.15
1518,Sam Mitchell,417.0,4.0,3.0,10.0,9.0,2.0,1.0,0.0,63.0,33.0,27.0,11.0,17.0,15.0,16.0,10.0,5.0,30.0,14.0,36.0,66.0,SF,0.31,0.4496666666666666,1.5666666666666669,1.0,0.3,0.13333333333333333,0.5,1.4333333333333331,4.433333333333334
1519,Sam Perkins,64.0,13.0,32.0,32.0,33.0,17.0,0.0,0.0,11.0,12.0,25.0,4.0,4.0,8.0,3.0,4.0,3.0,3.0,2.0,27.0,52.0,PF,0.3765,0.42,3.1,0.7,0.45,0.35,0.55,1.35,5.199999999999998
1520,Sam Young,201970.0,3.0,5.0,4.0,2.0,2.0,0.0,0.0,6.0,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,23.0,SF,0.2938333333333333,0.4041666666666666,2.066666666666667,0.6,0.5,0.21666666666666667,0.6666666666666666,1.0,4.533333333333334
1521,Samaki Walker,955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,7.0,18.0,5.0,10.0,0.0,5.0,18.0,69.0,159.0,PF,0.111,0.3730000000000001,3.6285714285714286,0.4857142857142857,0.21428571428571436,0.6,0.7142857142857143,1.7428571428571429,3.8142857142857145
1522,Samardo Samuels,202396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,4.0,3.0,6.0,7.0,1.0,5.0,1.0,8.0,4.0,21.0,164.0,C,0.0,0.43,3.0666666666666664,0.43333333333333335,0.3333333333333333,0.3666666666666667,0.9,2.0666666666666664,5.466666666666668
1523,Samuel Dalembert,2223.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,0.0,6.0,4.0,20.0,172.0,C,0.1111111111111111,0.5130769230769231,7.376923076923077,0.5153846153846153,0.4769230769230769,1.646153846153846,1.3692307692307693,2.7769230769230764,7.199999999999998
1524,Sasha Kaun,201619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,C,0.0,0.529,1.0,0.1,0.2,0.2,0.3,0.4,0.9
1525,Sasha Pavlovic,2562.0,5.0,3.0,14.0,0.0,0.0,0.0,0.0,3.0,3.0,11.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,2.0,23.0,SG,0.3345384615384616,0.424,1.5769230769230769,0.8692307692307693,0.4153846153846154,0.2307692307692308,0.6692307692307693,1.6076923076923073,4.115384615384615
